,date,辆啊,FLUC_TP_CD,PRV_DD_CMPR,UPDN_RATE,OPNPRC_IDX,绊啊,历啊,芭贰樊,芭贰措陛,惑厘矫啊醚咀,index_name
1067,2018/12/17,"1,882.55",2,-12.83,-0.68,"1,890.83","1,891.79","1,868.27","349,681,579","958,606,615,780","63,177,265,549,142",内胶乔 家屈林
1068,2018/12/14,"1,895.38",2,-8.12,-0.43,"1,908.22","1,908.42","1,885.24","327,919,578","928,913,952,060","63,602,958,987,471",内胶乔 家屈林
1069,2018/12/13,"1,903.50",1,27.07,1.44,"1,881.21","1,903.61","1,880.90","213,954,324","718,294,165,631","63,870,405,791,207",内胶乔 家屈林
1070,2018/12/12,"1,876.43",1,25.07,1.35,"1,857.23","1,876.60","1,857.23","347,528,338","1,046,345,216,822","63,500,602,529,380",内胶乔 家屈林
1071,2018/12/11,"1,851.36",2,-24.47,-1.30,"1,881.06","1,881.60","1,850.91","181,961,988","569,211,100,061","62,655,755,002,364",内胶乔 家屈林
1072,2018/12/10,"1,875.83",2,-37.25,-1.95,"1,892.33","1,899.24","1,864.68","243,598,140","707,532,021,366","63,479,082,489,402",内胶乔 家屈林
1073,2018/12/07,"1,913.08",1,11.58,0.61,"1,914.25","1,919.88","1,899.45","281,026,533","800,326,588,254","64,735,362,341,672",内胶乔 家屈林
1074,2018/12/06,"1,901.50",2,-40.31,-2.08,"1,944.79","1,945.71","1,893.01","421,041,000","1,101,391,991,137","64,310,429,879,332",内胶乔 家屈林
1075,2018/12/05,"1,941.81",2,-9.54,-0.49,"1,925.72","1,942.44","1,925.35","393,627,632","1,080,158,745,510","65,674,941,207,074",内胶乔 家屈林
1076,2018/12/04,"1,951.35",1,8.35,0.43,"1,948.19","1,951.60","1,942.61","400,689,995","1,176,035,357,429","65,994,678,629,463",内胶乔 家屈林
1077,2018/12/03,"1,943.00",1,32.24,1.69,"1,926.46","1,943.15","1,923.56","320,564,977","893,202,959,294","65,714,099,881,398",内胶乔 家屈林
1078,2018/11/30,"1,910.76",2,-0.58,-0.03,"1,913.86","1,917.88","1,905.80","246,672,062","671,719,583,739","64,646,064,992,100",内胶乔 家屈林
1079,2018/11/29,"1,911.34",1,1.44,0.08,"1,925.18","1,925.92","1,909.09","189,899,548","604,880,536,790","64,317,414,914,782",内胶乔 家屈林
1080,2018/11/28,"1,909.90",2,-4.05,-0.21,"1,919.65","1,920.65","1,905.52","184,595,814","657,997,539,096","64,269,355,227,991",内胶乔 家屈林
1081,2018/11/27,"1,913.95",1,14.13,0.74,"1,908.92","1,914.25","1,902.73","143,395,725","563,841,572,080","64,404,067,242,311",内胶乔 家屈林
1082,2018/11/26,"1,899.82",1,14.76,0.78,"1,892.15","1,905.53","1,892.13","137,963,560","551,033,225,646","63,878,328,263,886",内胶乔 家屈林
1083,2018/11/23,"1,885.06",2,-15.93,-0.84,"1,905.72","1,911.17","1,880.75","141,771,178","620,292,199,048","63,380,881,234,263",内胶乔 家屈林
1084,2018/11/22,"1,900.99",2,-9.52,-0.50,"1,917.93","1,922.92","1,897.07","144,891,095","549,705,558,930","63,916,074,684,438",内胶乔 家屈林
1085,2018/11/21,"1,910.51",1,2.69,0.14,"1,891.90","1,911.69","1,886.65","149,464,171","651,450,996,787","64,233,826,567,215",内胶乔 家屈林
1086,2018/11/20,"1,907.82",2,-8.22,-0.43,"1,896.91","1,912.37","1,894.96","166,421,557","592,550,568,855","64,127,900,242,057",内胶乔 家屈林
1087,2018/11/19,"1,916.04",1,28.80,1.53,"1,898.68","1,916.70","1,897.04","161,913,985","573,505,228,059","64,402,246,743,217",内胶乔 家屈林
1088,2018/11/16,"1,887.24",1,20.20,1.08,"1,873.08","1,888.03","1,870.89","187,725,076","640,120,862,383","63,435,904,190,834",内胶乔 家屈林
1089,2018/11/15,"1,867.04",1,11.40,0.61,"1,856.93","1,867.17","1,841.82","243,654,208","596,914,451,482","62,754,168,401,748",内胶乔 家屈林
1090,2018/11/14,"1,855.64",2,-1.76,-0.09,"1,863.82","1,864.02","1,851.84","212,490,232","594,553,387,056","62,372,577,339,628",内胶乔 家屈林
1091,2018/11/13,"1,857.40",2,-5.62,-0.30,"1,836.10","1,857.40","1,816.21","265,150,415","663,374,085,853","62,433,259,904,760",内胶乔 家屈林
1092,2018/11/12,"1,863.02",2,-18.99,-1.01,"1,870.03","1,877.19","1,861.59","184,827,905","549,755,768,756","62,623,110,307,303",内胶乔 家屈林
1093,2018/11/09,"1,882.01",2,-7.15,-0.38,"1,889.61","1,891.02","1,864.76","194,507,619","679,025,160,374","63,261,357,961,396",内胶乔 家屈林
1094,2018/11/08,"1,889.16",1,36.61,1.98,"1,877.46","1,889.16","1,877.46","201,434,910","819,268,788,568","63,500,645,646,165",内胶乔 家屈林
1095,2018/11/07,"1,852.55",2,-24.54,-1.31,"1,886.27","1,903.35","1,836.37","321,977,695","1,064,435,133,568","62,272,012,527,349",内胶乔 家屈林
1096,2018/11/06,"1,877.09",1,3.86,0.21,"1,881.30","1,884.93","1,861.78","216,505,910","643,366,176,395","63,094,410,121,069",内胶乔 家屈林
1097,2018/11/05,"1,873.23",2,-3.34,-0.18,"1,872.28","1,873.23","1,853.46","257,427,588","786,615,288,936","62,962,388,456,115",内胶乔 家屈林
1098,2018/11/02,"1,876.57",1,61.86,3.41,"1,830.94","1,876.57","1,830.94","232,570,663","914,416,656,316","63,090,854,484,313",内胶乔 家屈林
1099,2018/11/01,"1,814.71",1,27.46,1.54,"1,802.76","1,836.13","1,802.76","214,267,842","654,685,531,668","61,008,694,498,284",内胶乔 家屈林
1100,2018/10/31,"1,787.25",1,37.27,2.13,"1,763.51","1,787.81","1,749.96","236,191,708","850,455,539,780","60,084,590,649,854",内胶乔 家屈林
1101,2018/10/30,"1,749.98",1,39.12,2.29,"1,677.87","1,751.74","1,672.72","285,299,391","868,882,498,565","58,831,847,108,407",内胶乔 家屈林
1102,2018/10/29,"1,710.86",2,-106.99,-5.89,"1,809.54","1,826.88","1,710.86","286,580,856","798,259,578,343","57,516,201,212,081",内胶乔 家屈林
1103,2018/10/26,"1,817.85",2,-50.61,-2.71,"1,886.28","1,888.32","1,799.26","303,598,195","795,222,442,005","61,113,382,478,645",内胶乔 家屈林
1104,2018/10/25,"1,868.46",2,-41.51,-2.17,"1,865.16","1,886.12","1,843.75","228,518,563","711,259,738,330","62,815,050,003,895",内胶乔 家屈林
1105,2018/10/24,"1,909.97",2,-38.82,-1.99,"1,962.00","1,968.28","1,907.60","279,175,446","862,502,183,382","64,210,664,195,849",内胶乔 家屈林
1106,2018/10/23,"1,948.79",2,-44.59,-2.24,"1,996.04","1,999.21","1,944.74","261,616,100","1,056,491,470,452","65,510,646,503,354",内胶乔 家屈林
1107,2018/10/22,"1,993.38",2,-6.90,-0.34,"1,994.55","1,995.16","1,980.42","224,344,602","670,138,680,554","67,006,171,320,559",内胶乔 家屈林
1108,2018/10/19,"2,000.28",2,-1.10,-0.05,"1,987.28","2,000.44","1,964.65","248,945,128","810,513,293,984","67,237,779,178,331",内胶乔 家屈林
1109,2018/10/18,"2,001.38",2,-13.11,-0.65,"2,018.72","2,023.95","1,994.89","234,635,662","682,138,317,215","67,274,534,719,153",内胶乔 家屈林
1110,2018/10/17,"2,014.49",1,22.57,1.13,"2,012.52","2,018.86","2,002.41","178,853,451","784,072,411,664","67,708,090,174,507",内胶乔 家屈林
1111,2018/10/16,"1,991.92",1,24.39,1.24,"1,972.90","1,993.73","1,972.90","135,605,198","586,555,918,127","66,931,959,972,093",内胶乔 家屈林
1112,2018/10/15,"1,967.53",2,-15.57,-0.79,"1,986.65","1,995.48","1,967.04","153,254,003","671,384,282,211","66,112,638,294,052",内胶乔 家屈林
1113,2018/10/12,"1,983.10",1,40.22,2.07,"1,921.42","1,983.10","1,921.42","163,082,732","689,229,426,780","66,633,742,803,870",内胶乔 家屈林
1114,2018/10/11,"1,942.88",2,-103.11,-5.04,"1,973.93","2,003.00","1,942.54","225,724,179","950,775,356,173","65,277,569,779,991",内胶乔 家屈林
1115,2018/10/10,"2,045.99",2,-80.47,-3.78,"2,122.12","2,125.45","2,045.99","215,328,169","866,368,407,932","68,740,211,200,454",内胶乔 家屈林
1116,2018/10/08,"2,126.46",2,-16.58,-0.77,"2,139.26","2,150.76","2,126.36","119,771,457","580,874,537,932","71,445,063,364,679",内胶乔 家屈林
1117,2018/10/05,"2,143.04",2,-27.18,-1.25,"2,160.71","2,167.36","2,123.21","154,240,307","889,327,925,757","72,002,375,764,031",内胶乔 家屈林
1118,2018/10/04,"2,170.22",2,-10.57,-0.48,"2,193.09","2,194.67","2,164.70","168,235,563","1,068,512,928,127","72,916,455,149,697",内胶乔 家屈林
1119,2018/10/02,"2,180.79",2,-29.27,-1.32,"2,207.93","2,210.19","2,177.55","155,162,637","1,029,484,808,039","73,276,652,998,463",内胶乔 家屈林
1120,2018/10/01,"2,210.06",2,-14.08,-0.63,"2,226.66","2,227.26","2,208.69","154,998,834","868,184,940,738","74,260,958,179,296",内胶乔 家屈林
1121,2018/09/28,"2,224.14",2,-9.71,-0.43,"2,236.87","2,239.36","2,220.52","179,552,271","1,136,612,821,452","74,716,688,970,582",内胶乔 家屈林
1122,2018/09/27,"2,233.85",1,7.83,0.35,"2,231.11","2,235.78","2,226.90","127,695,244","778,047,625,580","75,047,802,205,042",内胶乔 家屈林
1123,2018/09/21,"2,226.02",1,18.97,0.86,"2,211.33","2,226.48","2,211.33","163,918,721","786,015,999,706","74,784,805,159,566",内胶乔 家屈林
1124,2018/09/20,"2,207.05",2,-13.11,-0.59,"2,230.36","2,231.48","2,204.31","156,467,189","848,339,336,305","74,147,317,868,908",内胶乔 家屈林
1125,2018/09/19,"2,220.16",2,-40.38,-1.79,"2,264.48","2,265.82","2,219.74","212,991,014","1,156,947,624,825","74,585,361,988,815",内胶乔 家屈林
1126,2018/09/18,"2,260.54",2,-12.58,-0.55,"2,269.99","2,274.94","2,259.70","209,508,122","1,208,265,060,282","75,942,014,135,964",内胶乔 家屈林
1127,2018/09/17,"2,273.12",2,-16.09,-0.70,"2,295.92","2,296.33","2,269.51","251,002,005","1,146,558,620,939","76,326,637,252,371",内胶乔 家屈林
1128,2018/09/14,"2,289.21",1,9.53,0.42,"2,284.77","2,289.39","2,278.19","169,618,774","1,096,473,446,685","76,860,635,796,598",内胶乔 家屈林
1129,2018/09/13,"2,279.68",1,5.67,0.25,"2,276.79","2,280.67","2,274.03","179,515,782","931,589,356,920","76,540,723,192,232",内胶乔 家屈林
1130,2018/09/12,"2,274.01",1,4.10,0.18,"2,278.10","2,278.52","2,262.54","223,069,862","1,549,643,158,571","76,315,877,304,017",内胶乔 家屈林
1131,2018/09/11,"2,269.91",1,5.63,0.25,"2,271.67","2,273.59","2,263.73","261,370,889","1,296,550,543,939","76,175,122,754,202",内胶乔 家屈林
1132,2018/09/10,"2,264.28",1,20.68,0.92,"2,250.85","2,264.49","2,247.03","204,466,122","1,139,043,875,155","75,985,839,387,894",内胶乔 家屈林
1133,2018/09/07,"2,243.60",1,10.47,0.47,"2,232.64","2,244.18","2,223.26","242,589,280","1,200,859,886,400","75,292,808,475,363",内胶乔 家屈林
1134,2018/09/06,"2,233.13",2,-3.01,-0.13,"2,247.81","2,250.36","2,226.91","285,887,866","1,373,914,336,347","74,940,638,886,438",内胶乔 家屈林
1135,2018/09/05,"2,236.14",1,12.61,0.57,"2,229.18","2,245.84","2,227.32","258,488,913","1,254,466,362,054","75,042,133,176,850",内胶乔 家屈林
1136,2018/09/04,"2,223.53",1,14.42,0.65,"2,212.88","2,223.75","2,208.41","193,538,630","1,015,174,648,716","74,615,863,270,329",内胶乔 家屈林
1137,2018/09/03,"2,209.11",1,3.75,0.17,"2,216.24","2,216.24","2,199.41","146,922,922","654,809,194,915","74,133,144,502,269",内胶乔 家屈林
1138,2018/08/31,"2,205.36",1,7.83,0.36,"2,194.29","2,206.94","2,188.68","126,629,327","630,779,924,870","73,999,997,725,986",内胶乔 家屈林
1139,2018/08/30,"2,197.53",1,7.83,0.36,"2,195.45","2,202.21","2,191.77","186,717,074","978,942,253,260","73,737,141,184,824",内胶乔 家屈林
1140,2018/08/29,"2,189.70",1,7.90,0.36,"2,183.13","2,190.47","2,181.87","168,461,433","886,739,007,103","73,473,790,636,715",内胶乔 家屈林
1141,2018/08/28,"2,181.80",1,3.66,0.17,"2,189.32","2,194.52","2,175.91","168,055,271","998,173,591,928","73,207,790,884,891",内胶乔 家屈林
1142,2018/08/27,"2,178.14",2,-23.65,-1.07,"2,193.99","2,194.51","2,173.47","193,879,459","1,315,248,818,405","73,084,581,693,580",内胶乔 家屈林
1143,2018/08/24,"2,201.79",1,14.19,0.65,"2,191.48","2,202.77","2,186.40","255,981,861","1,370,728,876,365","73,874,572,899,142",内胶乔 家屈林
1144,2018/08/23,"2,187.60",1,8.57,0.39,"2,185.26","2,187.79","2,171.62","236,266,741","1,063,381,898,854","73,397,503,071,625",内胶乔 家屈林
1145,2018/08/22,"2,179.03",1,0.53,0.02,"2,183.04","2,184.52","2,175.03","162,964,595","718,785,448,369","73,144,271,595,592",内胶乔 家屈林
1146,2018/08/21,"2,178.50",1,17.10,0.79,"2,168.15","2,178.55","2,168.14","191,814,443","747,660,300,927","73,117,141,316,997",内胶乔 家屈林
1147,2018/08/20,"2,161.40",1,7.78,0.36,"2,158.93","2,165.04","2,157.73","176,684,104","736,813,892,368","72,541,772,341,597",内胶乔 家屈林
1148,2018/08/17,"2,153.62",1,23.51,1.10,"2,138.19","2,153.67","2,137.38","143,618,808","785,299,397,262","72,249,679,117,970",内胶乔 家屈林
1149,2018/08/16,"2,130.11",1,7.09,0.33,"2,120.23","2,130.11","2,094.42","193,820,604","929,766,115,765","71,459,196,473,675",内胶乔 家屈林
1150,2018/08/14,"2,123.02",1,25.86,1.23,"2,101.30","2,123.50","2,098.03","156,914,163","783,314,870,495","71,221,216,677,169",内胶乔 家屈林
1151,2018/08/13,"2,097.16",2,-59.07,-2.74,"2,158.96","2,159.59","2,095.58","214,204,441","1,111,498,235,369","70,352,212,465,829",内胶乔 家屈林
1152,2018/08/10,"2,156.23",1,8.35,0.39,"2,158.72","2,159.18","2,150.60","167,944,524","947,190,474,447","72,333,882,651,846",内胶乔 家屈林
1153,2018/08/09,"2,147.88",1,0.61,0.03,"2,148.92","2,149.74","2,139.34","135,855,612","579,408,910,602","72,053,834,674,670",内胶乔 家屈林
1154,2018/08/08,"2,147.27",1,2.66,0.12,"2,150.03","2,155.06","2,142.91","196,506,930","942,519,386,877","72,033,100,793,497",内胶乔 家屈林
1155,2018/08/07,"2,144.61",2,-1.01,-0.05,"2,152.11","2,153.25","2,134.87","132,600,188","539,645,959,642","71,944,146,577,868",内胶乔 家屈林
1156,2018/08/06,"2,145.62",2,-2.12,-0.10,"2,145.30","2,155.64","2,142.52","154,287,705","654,065,149,216","71,952,313,789,064",内胶乔 家屈林
1157,2018/08/03,"2,147.74",1,14.73,0.69,"2,141.72","2,147.77","2,139.04","183,961,334","727,656,729,053","72,023,383,708,164",内胶乔 家屈林
1158,2018/08/02,"2,133.01",2,-3.80,-0.18,"2,137.59","2,148.39","2,123.48","246,354,950","988,524,787,487","71,417,926,209,263",内胶乔 家屈林
1159,2018/08/01,"2,136.81",1,25.72,1.22,"2,116.18","2,137.43","2,113.54","114,881,152","671,767,193,281","71,545,069,687,494",内胶乔 家屈林
1160,2018/07/31,"2,111.09",1,3.20,0.15,"2,112.03","2,116.07","2,094.65","120,935,446","687,993,274,347","70,683,712,650,652",内胶乔 家屈林
1161,2018/07/30,"2,107.89",1,9.09,0.43,"2,100.48","2,108.69","2,095.49","110,380,699","630,107,904,735","70,555,365,388,924",内胶乔 家屈林
1162,2018/07/27,"2,098.80",1,22.40,1.08,"2,079.83","2,098.80","2,077.73","144,529,285","789,338,487,311","70,248,946,377,739",内胶乔 家屈林
1163,2018/07/26,"2,076.40",1,35.97,1.76,"2,050.66","2,076.62","2,050.37","175,393,347","930,729,271,767","69,498,819,690,287",内胶乔 家屈林
1164,2018/07/25,"2,040.43",2,-16.40,-0.80,"2,065.66","2,070.67","2,033.13","160,778,090","875,669,785,273","68,294,041,329,819",内胶乔 家屈林
1165,2018/07/24,"2,056.83",1,30.44,1.50,"2,030.31","2,068.86","2,030.31","294,262,257","933,296,903,778","68,842,982,521,816",内胶乔 家屈林
1166,2018/07/23,"2,026.39",2,-69.68,-3.32,"2,092.26","2,092.49","2,026.30","210,479,034","841,579,418,104","67,823,842,382,028",内胶乔 家屈林
1167,2018/07/20,"2,096.07",2,-6.77,-0.32,"2,103.56","2,111.06","2,079.10","180,577,714","767,699,095,499","70,154,606,594,045",内胶乔 家屈林
1168,2018/07/19,"2,102.84",2,-21.60,-1.02,"2,126.17","2,126.75","2,095.71","184,797,899","701,729,884,264","70,380,537,503,316",内胶乔 家屈林
1169,2018/07/18,"2,124.44",2,-38.15,-1.76,"2,168.42","2,168.60","2,119.31","297,203,232","932,874,243,736","71,102,203,999,718",内胶乔 家屈林
1170,2018/07/17,"2,162.59",2,-5.07,-0.23,"2,170.89","2,170.97","2,158.53","248,502,181","820,055,578,997","72,375,865,056,113",内胶乔 家屈林
1171,2018/07/16,"2,167.66",2,-5.55,-0.26,"2,183.95","2,184.61","2,163.62","208,199,864","693,119,017,580","72,398,889,101,872",内胶乔 家屈林
1172,2018/07/13,"2,173.21",1,17.11,0.79,"2,162.85","2,173.49","2,159.08","173,479,042","806,491,540,979","72,577,868,867,513",内胶乔 家屈林
1173,2018/07/12,"2,156.10",1,12.62,0.59,"2,149.76","2,158.27","2,140.92","246,458,975","1,131,016,584,778","72,006,097,546,498",内胶乔 家屈林
1174,2018/07/11,"2,143.48",2,-3.86,-0.18,"2,143.98","2,148.90","2,130.97","297,132,172","1,192,691,393,834","71,571,953,030,029",内胶乔 家屈林
1175,2018/07/10,"2,147.34",1,27.42,1.29,"2,132.84","2,152.61","2,132.75","241,764,739","1,082,670,764,290","71,700,036,424,820",内胶乔 家屈林
1176,2018/07/09,"2,119.92",2,-22.43,-1.05,"2,131.96","2,132.19","2,111.14","251,031,156","1,326,976,630,764","70,783,855,185,960",内胶乔 家屈林
1177,2018/07/06,"2,142.35",1,29.08,1.38,"2,118.25","2,142.87","2,096.15","216,394,527","1,082,098,668,600","71,530,500,787,821",内胶乔 家屈林
1178,2018/07/05,"2,113.27",2,-25.77,-1.20,"2,140.28","2,143.53","2,099.05","257,985,179","1,428,840,018,072","70,534,796,494,402",内胶乔 家屈林
1179,2018/07/04,"2,139.04",1,13.99,0.66,"2,118.37","2,139.61","2,118.37","231,232,084","1,004,353,510,241","71,398,445,492,678",内胶乔 家屈林
1180,2018/07/03,"2,125.05",1,4.70,0.22,"2,134.95","2,145.53","2,085.25","249,596,237","1,088,777,409,547","70,928,740,779,214",内胶乔 家屈林
1181,2018/07/02,"2,120.35",2,-73.33,-3.34,"2,192.39","2,198.07","2,120.29","272,273,431","1,231,693,107,613","70,769,901,680,485",内胶乔 家屈林
1182,2018/06/29,"2,193.68",1,18.79,0.86,"2,191.30","2,195.84","2,149.92","275,271,039","1,197,459,335,477","73,180,620,163,516",内胶乔 家屈林
1183,2018/06/28,"2,174.89",2,-37.30,-1.69,"2,208.30","2,219.36","2,173.25","300,441,582","971,574,645,927","72,544,962,946,722",内胶乔 家屈林
1184,2018/06/27,"2,212.19",2,-24.68,-1.10,"2,246.58","2,250.04","2,208.87","389,438,909","1,435,206,798,939","73,695,197,625,805",内胶乔 家屈林
1185,2018/06/26,"2,236.87",2,-32.21,-1.42,"2,249.38","2,255.56","2,218.90","350,507,405","1,351,963,332,629","74,514,442,306,342",内胶乔 家屈林
1186,2018/06/25,"2,269.08",1,17.79,0.79,"2,250.55","2,270.64","2,243.01","308,347,342","1,026,199,876,633","75,535,310,228,206",内胶乔 家屈林
1187,2018/06/22,"2,251.29",2,-24.10,-1.06,"2,278.36","2,279.13","2,228.25","407,774,895","1,406,869,849,473","74,939,609,465,420",内胶乔 家屈林
1188,2018/06/21,"2,275.39",2,-36.47,-1.58,"2,318.47","2,319.24","2,274.87","306,853,437","1,403,333,152,996","75,742,599,528,434",内胶乔 家屈林
1189,2018/06/20,"2,311.86",1,35.34,1.55,"2,271.70","2,312.71","2,268.55","323,540,286","1,296,728,597,907","76,941,047,273,270",内胶乔 家屈林
1190,2018/06/19,"2,276.52",2,-59.24,-2.54,"2,340.96","2,358.09","2,274.59","452,100,734","1,696,359,077,769","75,765,641,480,666",内胶乔 家屈林
1191,2018/06/18,"2,335.76",2,-48.18,-2.02,"2,387.12","2,388.65","2,325.05","404,830,851","2,049,033,825,111","78,067,910,800,436",内胶乔 家屈林
1192,2018/06/15,"2,383.94",1,4.58,0.19,"2,385.35","2,395.18","2,374.67","332,529,219","1,841,929,690,159","79,659,629,073,954",内胶乔 家屈林
1193,2018/06/14,"2,379.36",2,-58.72,-2.41,"2,418.57","2,418.94","2,372.57","339,348,909","1,558,337,398,322","79,501,757,370,564",内胶乔 家屈林
1194,2018/06/12,"2,438.08",2,-20.63,-0.84,"2,462.56","2,467.77","2,418.31","446,142,390","2,870,963,624,607","81,471,979,220,520",内胶乔 家屈林
1195,2018/06/11,"2,458.71",1,35.13,1.45,"2,432.53","2,458.71","2,432.53","293,135,762","1,671,073,371,029","82,147,515,162,783",内胶乔 家屈林
1196,2018/06/08,"2,423.58",2,-25.66,-1.05,"2,457.40","2,458.67","2,421.72","399,941,292","1,867,543,817,436","80,971,888,164,680",内胶乔 家屈林
1197,2018/06/07,"2,449.24",1,23.93,0.99,"2,433.48","2,452.51","2,428.94","328,875,826","1,857,126,137,652","81,829,110,120,723",内胶乔 家屈林
1198,2018/06/05,"2,425.31",1,5.49,0.23,"2,417.96","2,426.01","2,392.08","362,010,039","1,674,628,408,065","81,030,077,660,617",内胶乔 家屈林
1199,2018/06/04,"2,419.82",2,-11.65,-0.48,"2,452.21","2,452.52","2,415.07","299,831,652","1,581,378,344,261","80,832,115,936,997",内胶乔 家屈林
1200,2018/06/01,"2,431.47",2,-4.40,-0.18,"2,441.81","2,444.25","2,415.40","446,885,485","2,016,386,385,689","81,221,140,196,093",内胶乔 家屈林
1201,2018/05/31,"2,435.87",1,24.29,1.01,"2,431.71","2,439.34","2,424.65","539,821,581","2,039,751,664,148","81,346,914,238,087",内胶乔 家屈林
1202,2018/05/30,"2,411.58",2,-9.55,-0.39,"2,425.16","2,427.48","2,388.03","394,515,794","1,683,992,695,027","80,536,833,323,227",内胶乔 家屈林
1203,2018/05/29,"2,421.13",2,-26.55,-1.08,"2,450.90","2,451.53","2,419.96","398,252,630","2,048,822,591,734","80,853,865,234,282",内胶乔 家屈林
1204,2018/05/28,"2,447.68",1,116.55,5.00,"2,352.40","2,447.68","2,352.40","448,786,415","1,974,412,448,209","81,726,535,996,012",内胶乔 家屈林
1205,2018/05/25,"2,331.13",2,-87.06,-3.60,"2,378.18","2,378.93","2,310.78","461,542,171","1,856,779,498,053","77,831,036,941,170",内胶乔 家屈林
1206,2018/05/24,"2,418.19",2,-15.99,-0.66,"2,443.88","2,446.04","2,397.62","506,730,219","1,846,362,034,156","80,735,214,438,228",内胶乔 家屈林
1207,2018/05/23,"2,434.18",2,-21.12,-0.86,"2,447.00","2,447.16","2,428.96","544,327,915","1,807,134,455,994","81,267,465,639,024",内胶乔 家屈林
1208,2018/05/21,"2,455.30",1,9.33,0.38,"2,454.72","2,460.19","2,443.72","442,658,048","1,539,557,093,970","81,969,429,469,621",内胶乔 家屈林
1209,2018/05/18,"2,445.97",1,35.37,1.47,"2,426.82","2,445.97","2,416.10","288,954,872","1,493,739,788,650","81,654,492,978,866",内胶乔 家屈林
1210,2018/05/17,"2,410.60",1,23.52,0.99,"2,397.89","2,427.48","2,396.31","390,092,740","2,256,918,852,528","80,413,646,925,274",内胶乔 家屈林
1211,2018/05/16,"2,387.08",2,-85.88,-3.47,"2,426.44","2,426.59","2,379.72","409,641,648","2,395,930,450,278","79,610,947,292,581",内胶乔 家屈林
1212,2018/05/15,"2,472.96",1,4.91,0.20,"2,478.32","2,485.59","2,461.50","474,628,134","2,340,514,936,888","82,495,398,268,254",内胶乔 家屈林
1213,2018/05/14,"2,468.05",1,36.92,1.52,"2,447.02","2,468.05","2,446.05","442,082,505","2,212,604,991,694","82,331,751,232,103",内胶乔 家屈林
1214,2018/05/11,"2,431.13",1,29.99,1.25,"2,407.01","2,431.13","2,404.24","433,372,037","1,883,455,310,261","81,101,549,740,119",内胶乔 家屈林
1215,2018/05/10,"2,401.14",1,25.06,1.05,"2,389.12","2,401.63","2,381.90","328,508,871","1,832,362,145,502","80,097,977,359,044",内胶乔 家屈林
1216,2018/05/09,"2,376.08",1,11.84,0.50,"2,375.71","2,383.00","2,314.00","423,871,116","1,717,909,451,982","79,260,587,758,362",内胶乔 家屈林
1217,2018/05/08,"2,364.24",2,-55.41,-2.29,"2,415.78","2,424.64","2,364.24","527,179,258","1,979,316,829,025","78,866,196,876,992",内胶乔 家屈林
1218,2018/05/04,"2,419.65",1,18.06,0.75,"2,406.56","2,420.11","2,405.88","389,870,337","1,866,727,644,860","80,714,784,759,675",内胶乔 家屈林
1219,2018/05/03,"2,401.59",2,-27.44,-1.13,"2,429.59","2,430.90","2,394.78","450,232,955","1,851,728,356,425","80,085,595,990,440",内胶乔 家屈林
1220,2018/05/02,"2,429.03",1,44.98,1.89,"2,389.83","2,430.47","2,385.89","581,233,866","2,909,822,097,998","80,887,421,610,366",内胶乔 家屈林
1221,2018/04/30,"2,384.05",1,29.06,1.23,"2,366.95","2,384.05","2,363.24","496,794,039","2,378,080,149,229","79,405,831,052,913",内胶乔 家屈林
1222,2018/04/27,"2,354.99",2,-3.13,-0.13,"2,371.40","2,371.94","2,348.00","333,072,744","1,437,956,826,840","78,435,256,437,022",内胶乔 家屈林
1223,2018/04/26,"2,358.12",1,10.80,0.46,"2,358.68","2,367.69","2,352.81","388,908,715","1,515,449,613,748","78,527,322,618,043",内胶乔 家屈林
1224,2018/04/25,"2,347.32",2,-12.88,-0.55,"2,348.94","2,367.27","2,338.49","349,285,402","1,507,879,673,139","78,168,420,889,257",内胶乔 家屈林
1225,2018/04/24,"2,360.20",2,-2.54,-0.11,"2,370.71","2,374.44","2,355.41","389,570,066","1,952,691,486,349","78,583,380,296,398",内胶乔 家屈林
1226,2018/04/23,"2,362.74",1,10.12,0.43,"2,363.48","2,378.02","2,351.73","528,918,866","2,766,956,885,304","78,664,265,369,170",内胶乔 家屈林
1227,2018/04/20,"2,352.62",1,20.44,0.88,"2,335.98","2,356.19","2,331.96","392,743,365","1,927,674,868,408","78,324,991,575,924",内胶乔 家屈林
1228,2018/04/19,"2,332.18",1,17.43,0.75,"2,317.96","2,332.18","2,303.36","554,078,061","2,653,461,473,803","77,559,233,038,387",内胶乔 家屈林
1229,2018/04/18,"2,314.75",1,6.51,0.28,"2,314.67","2,323.92","2,309.83","511,557,072","2,553,391,891,508","76,957,846,421,422",内胶乔 家屈林
1230,2018/04/17,"2,308.24",1,10.25,0.45,"2,305.02","2,308.24","2,294.50","292,480,278","1,726,275,259,504","76,567,590,326,128",内胶乔 家屈林
1231,2018/04/16,"2,297.99",1,12.69,0.56,"2,296.96","2,300.18","2,288.22","244,046,265","1,791,851,326,550","76,221,040,508,958",内胶乔 家屈林
1232,2018/04/13,"2,285.30",1,17.69,0.78,"2,271.49","2,285.30","2,259.51","270,919,186","1,673,185,295,203","75,798,113,729,359",内胶乔 家屈林
1233,2018/04/12,"2,267.61",1,1.49,0.07,"2,272.12","2,276.74","2,259.83","306,702,159","2,052,755,541,318","75,201,661,367,174",内胶乔 家屈林
